Entity,Year,Aviation and shipping,Aviation and shipping (per capita),Buildings,Buildings (per capita),Electricity and heat,Electricity and heat (per capita),Energy,Energy (per capita),Fugitive emissions,Fugitive emissions (per capita),Industry,Industry (per capita),Land-use change and forestry,Land-use change and forestry (per capita),Manufacturing and construction,Manufacturing and construction (per capita),Other fuel combustion,Other fuel combustion (per capita),Total excluding LUCF,Total excluding LUCF (per capita),Total including LUCF,Total including LUCF (per capita),Transport,Transport (per capita)
Ghana,2013,0.46,0.0172882669305407,0.73,0.0274357279549885,3.65,0.1371786397749428,13.84,0.5201513354753997,0.16,0.0060133102367098,1.17,0.0439723311059405,29.4,1.10494575599543,1.7,0.0638914212650418,0.36,0.0135299480325971,15.01,0.5641236665813403,44.42,1.6694452544665648,7.24,0.2721022882111195
Ghana,2014,0.37,0.0135907095378864,0.64,0.0235082543358036,3.3,0.1212144364189876,13.21,0.4852250621499475,0.11,0.0040404812139662,1.16,0.0426087109836441,29.4,1.0799104335509806,1.65,0.0606072182094938,0.23,0.0084482789019294,14.37,0.5278337731335915,43.77,1.6077442066845722,7.28,0.2674063930697666
Ghana,2015,0.35,0.0125676846120156,0.73,0.0262125993336326,3.3,0.1184953120561475,14.14,0.5077344583254322,0.18,0.006463380657608,0.99,0.0355485936168442,29.4,1.0556855074093143,1.79,0.06427472987288,0.24,0.0086178408768107,15.13,0.5432830519422764,44.53,1.5989685593515908,7.9,0.2836705955283532
Ghana,2016,0.41,0.0143950833136512,0.74,0.0259813698831754,2.86,0.100414483602543,13.08,0.4592382676647772,0.27,0.0094796890114288,1.03,0.0361632580806361,-24.93,-0.8752912853886007,1.68,0.0589847316266686,0.23,0.0080752906393653,14.11,0.4954015257454134,-10.82,-0.3798897596431873,7.3,0.2563027029015959
Ghana,2017,0.52,0.017856245139324,0.93,0.0319352076530218,2.73,0.0937452869814512,13.75,0.4721603282032799,0.56,0.0192298024577335,1.03,0.0353691009490457,-24.93,-0.8560695986987467,2.04,0.0700514232388866,0.41,0.0140789625136978,14.78,0.5075294291523256,-10.15,-0.3485401695464211,7.09,0.2434630346880912
Ghana,2018,0.63,0.0211642998708507,1.03,0.034601950582502,2.94,0.0987667327306367,15.08,0.5065994318292527,0.36,0.0120938856404861,1.03,0.034601950582502,-24.93,-0.837501580603665,2.31,0.077602432859786,0.39,0.0131017094438599,16.11,0.5412013824117546,-8.82,-0.2963001981919103,8.06,0.270768661839773
Greece,1990,10.48,1.0248396487772822,5.16,0.5045966209628603,37.09,3.6270326882776143,69.86,6.831612391563066,0.0,0.0,5.76,0.5632706466562161,-0.93,-0.0909447398247015,9.64,0.942696012806584,2.91,0.2845690246127759,75.62,7.394883038219283,74.69,7.303938298394581,15.06,1.472718044903232
Greece,1991,9.51,0.9219485707809776,5.31,0.5147788549786532,36.33,3.522018041690107,70.1,6.795856447081655,0.0,0.0,5.72,0.5545263748545943,-0.93,-0.0901590084990861,9.53,0.92388747418956,3.05,0.2956827698088309,75.82,7.350382821936249,74.89,7.260223813437164,15.88,1.5394893064145034
Greece,1992,10.7,1.0268491297597575,5.17,0.4961504673699015,38.86,3.7292857179873065,72.32,6.940348510675296,0.0,0.0,5.86,0.5623678411581476,-0.93,-0.089249503801549,9.17,0.8800193009249512,2.83,0.2715871997401975,78.18,7.502716351833443,77.25,7.413466848031895,16.28,1.5623461525690518
Greece,1993,12.26,1.163871271280641,5.11,0.4851045837066946,38.89,3.6919211859791297,72.22,6.856018206516142,0.0,0.0,5.88,0.5582025346761964,-0.93,-0.0882871355865412,8.97,0.8515436625927693,2.75,0.261064110605364,78.09,7.413271417153773,77.17,7.325933605605797,16.49,1.565435339593619
Greece,1994,13.27,1.2466017888876584,5.16,0.4847373949254195,40.41,3.796170180026395,73.82,6.934750870812881,0.0,0.0,5.92,0.5561328251857526,-0.93,-0.0873654607133023,8.89,0.835138651334686,2.77,0.260217555027793,79.73,7.489944282442576,78.81,7.403518235285331,16.59,1.5584870894985872
Greece,1995,13.89,1.2926338853224355,5.42,0.5043970956405759,42.14,3.921640887508094,76.48,7.117396655828644,0.0,0.0,6.36,0.5918755587221519,-0.92,-0.0856172191862232,9.63,0.8961889356123149,2.57,0.2391698405528192,82.84,7.709272214550795,81.91,7.622724373416895,16.71,1.5550692745671633
Greece,1996,12.42,1.146587945372562,7.26,0.6702277361839615,39.0,3.6003969299138423,76.38,7.051238910431263,0.0,0.0,6.37,0.5880648318859276,-0.92,-0.0849324403979675,10.31,0.9517972396772236,2.62,0.2418728193942119,82.76,7.64022692101717,81.83,7.554371301919224,17.19,1.5869441852620247
Greece,1997,12.37,1.13421224237703,7.53,0.6904299260387258,39.01,3.576848793462243,77.35,7.092264910902447,0.0,0.0,6.41,0.5877364974645727,-0.92,-0.0843553163287686,10.43,0.9563325535968008,2.62,0.2402292704145366,83.76,7.68000140836702,82.84,7.595646092038253,17.78,1.6302581786146804
Greece,1998,13.61,1.2406426510701205,7.88,0.7183147751971013,40.44,3.686376841239946,80.74,7.359991744849486,0.0,0.0,6.38,0.5815797291570439,-0.92,-0.0838641615712351,10.39,0.9471180855707974,2.62,0.2388305470833001,87.13,7.942483040980131,86.2,7.857707312435296,19.42,1.770263062731943
Greece,1999,12.7,1.1516246204286056,7.7,0.6982291005748239,41.81,3.7912933370173234,81.03,7.347727794750387,0.0,0.0,6.37,0.577625892293718,-0.93,-0.0843315666928034,9.3,0.8433156669280341,2.62,0.2375792524033816,87.4,7.9253536870441055,86.47,7.841022120351302,19.6,1.7773104378268243
Greece,2000,13.9,1.2542745722540207,8.3,0.7489553201229046,47.73,4.30694426861039,87.92,7.933512258458525,0.0,0.0,6.54,0.5901406980245537,-0.93,-0.0839190900860603,10.2,0.9204029235245332,2.63,0.2373195773401492,94.46,8.523652956483078,93.53,8.439733866397019,19.07,1.7207925246679263
Greece,2001,13.4,1.2034724310960392,9.1,0.8172835166398474,48.18,4.327112069418446,90.04,8.086616245961745,0.0,0.0,6.57,0.5900607367388789,-1.08,-0.0969962854913225,10.33,0.9277515084494092,2.66,0.2388982587101092,96.61,8.676676982700622,95.53,8.579680697209302,19.77,1.7755708927439324
Greece,2002,12.27,1.0972690074356743,9.41,0.8415078532982636,48.06,4.297860513232153,90.28,8.07346748095295,0.0,0.0,6.31,0.5642842246877835,-1.08,-0.0965811351288124,9.89,0.8844328022444025,2.89,0.2584439634465443,96.6,8.638645975410443,95.52,8.542064840281629,20.03,1.791222348731586
Greece,2003,12.58,1.121324153687726,11.1,0.9894036650185816,49.13,4.379225411023686,93.85,8.365363419999449,0.0,0.0,6.37,0.567792914069222,-1.08,-0.0962663025423485,9.54,0.8503523391240783,3.1,0.2763199424826669,100.22,8.93315633406867,99.14,8.836890031526323,20.98,1.8700620623504365
Greece,2004,12.75,1.1348471690191528,10.75,0.95683192682007,49.9,4.441480292867116,93.48,8.320432420385131,0.0,0.0,6.36,0.5660884701930834,-1.08,-0.0961282307875047,8.79,0.7823769894649689,2.65,0.2358701959137847,99.85,8.88741096678921,98.76,8.79039265979071,21.39,1.9038730153191907
Greece,2005,11.48,1.022735371677001,11.33,1.0093721046254722,50.62,4.509657187655904,95.16,8.477656617489844,0.0,0.0,6.79,0.6049105551992018,-1.08,-0.096215522771007,8.7,0.7750694889886679,2.72,0.2423205758677215,101.95,9.082567172689044,100.86,8.985460765447936,21.78,1.940346375881976
Greece,2006,12.67,1.1327437046226403,11.08,0.9905919689991204,48.84,4.366472181039444,94.1,8.412879447907692,0.0,0.0,6.6,0.5900638082485734,-1.08,-0.0965558958952211,9.03,0.8073145740128209,2.87,0.2565883529808191,100.7,9.002943256156266,99.62,8.906387360261045,22.29,1.9928064069485916
Greece,2007,13.16,1.183413754810878,10.11,0.9091423298737064,52.14,4.688692490565288,97.9,8.803663115196427,0.0,0.0,6.41,0.5764196176548426,-1.08,-0.0971190619449656,10.21,0.9181348356093516,2.57,0.2311073974060757,104.31,9.38008273285127,103.23,9.282963670906303,22.88,2.057485312315569
Greece,2008,12.83,1.1621048390661424,9.91,0.8976195600269268,51.22,4.639361641228979,94.35,8.545954136078763,0.0,0.0,6.05,0.5479917596531692,-1.09,-0.0987290938879263,8.53,0.7726230925357906,2.49,0.2255371043861804,100.41,9.09485166723549,99.32,8.996122573347565,22.2,2.0108127379008853
Greece,2009,10.92,0.9964169139763714,8.65,0.7892862917486825,48.3,4.407228657972412,90.16,8.226826828215168,0.0,0.0,4.58,0.4179111232611521,-1.09,-0.0994591974573484,6.45,0.5885429574310985,1.96,0.1788440614829384,94.74,8.644737951476321,93.65,8.545278754018973,24.8,2.2629248595800378
Greece,2010,10.77,0.9891950872732748,7.79,0.7154902256136316,45.24,4.155170450161835,83.37,7.657306817639085,0.0,0.0,4.21,0.3866770025460063,-1.09,-0.1001135232245004,6.67,0.612621284318732,1.69,0.1552218846324823,87.58,8.04398382018509,86.49,7.94387029696059,21.99,2.0197214456025363
Greece,2011,11.09,1.0240949503161585,9.91,0.91512903134654,45.23,4.176719080504944,82.12,7.583289208292418,0.0,0.0,2.43,0.2243959178781122,1.4,0.1292815987775132,5.77,0.5328248749616079,1.58,0.1459035186203363,84.55,7.80768512617053,85.95,7.936966724948043,19.64,1.8136361428502568
Greece,2012,9.22,0.8551987970821953,7.47,0.6928779841869847,45.84,4.25187775035226,76.99,7.141188219887008,0.0,0.0,3.1,0.2875397257000873,1.4,0.1298566503161684,5.83,0.5407601938166159,1.44,0.1335668403252018,80.09,7.428727945587096,81.49,7.558584595903263,16.42,1.5230329987082047
Greece,2013,8.85,0.8239839091304958,4.45,0.4143195927266335,41.51,3.86481040316462,68.85,6.41031549645589,0.0,0.0,3.64,0.3389041162977407,1.4,0.1303477370375925,5.63,0.524184113944033,0.96,0.0893813053972063,72.48,6.748288557489079,73.89,6.879567349791225,16.31,1.5185511364879534
Greece,2014,8.33,0.7783984615183349,4.39,0.4102243992875738,38.12,3.5621307746793427,65.73,6.142152566098458,0.0,0.0,3.82,0.3569606390156109,1.4,0.1308232708434176,5.99,0.5597367088229083,0.88,0.0822317702444339,69.55,6.499113205114068,70.95,6.629936475957487,16.35,1.5278289130641989
Greece,2015,8.2,0.7692497479065383,6.09,0.5713086542379048,34.57,3.243044364040126,64.54,6.054558381693657,,,3.47,0.3255239786872791,1.4,0.1313353228133114,6.3,0.5910089526599015,0.89,0.0834917409313194,68.01,6.3800823603809365,69.41,6.511417683194248,16.69,1.5657046698244057
Greece,2016,8.16,0.7687102520983388,5.54,0.5218939701746075,33.06,3.114406977251358,63.08,5.942431703720981,,,3.77,0.3551516728444531,1.4,0.131886562860009,6.48,0.6104463766663278,0.84,0.0791319377160054,66.85,6.297583376565433,68.25,6.429469939425444,17.16,1.6165524419126829
Greece,2017,9.82,0.9290928978416944,5.4,0.5109064815015428,34.72,3.284939451432141,63.11,5.970982971770809,,,3.69,0.3491194290260542,1.4,0.1324572359448444,5.27,0.49860688102095,0.84,0.0794743415669066,66.8,6.320102400796863,68.19,6.451613513627815,16.88,1.597055816249267
Greece,2018,10.3,0.9788786498393308,4.65,0.4419209438595037,33.86,3.217944765394149,61.6,5.85426454661192,,,3.69,0.3506856522239933,1.39,0.1321010993472494,5.08,0.4827867515712428,0.84,0.0798308801810716,65.29,6.204950198835915,66.68,6.337051298183164,17.17,1.6317812056059526
Grenada,1990,0.02,0.2076239514990449,0.01,0.1038119757495224,0.04,0.4152479029980899,0.11,1.141931733244747,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.2076239514990449,0.0,0.0,0.11,1.141931733244747,0.11,1.141931733244747,0.04,0.4152479029980899
Grenada,1991,0.02,0.2073355310899629,0.01,0.1036677655449814,0.05,0.5183388277249072,0.12,1.2440131865397772,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.2073355310899629,0.0,0.0,0.12,1.2440131865397772,0.12,1.2440131865397772,0.04,0.4146710621799258
Grenada,1992,0.02,0.2058439085641358,0.02,0.2058439085641358,0.07,0.7204536799744754,0.16,1.6467512685130865,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.2058439085641358,0.0,0.0,0.16,1.6467512685130865,0.16,1.6467512685130865,0.06,0.6175317256924074
Grenada,1993,0.02,0.2035954964676181,0.02,0.2035954964676181,0.06,0.6107864894028544,0.15,1.526966223507136,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.2035954964676181,0.0,0.0,0.15,1.526966223507136,0.15,1.526966223507136,0.05,0.5089887411690454
Grenada,1994,0.02,0.201318637072827,0.01,0.1006593185364135,0.07,0.7046152297548945,0.16,1.610549096582616,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.201318637072827,0.0,0.0,0.16,1.610549096582616,0.16,1.610549096582616,0.06,0.603955911218481
Grenada,1995,0.02,0.1994296312546118,0.02,0.1994296312546118,0.08,0.7977185250184473,0.17,1.6951518656642006,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0997148156273059,0.0,0.0,0.17,1.6951518656642006,0.17,1.6951518656642006,0.06,0.5982888937638353
Grenada,1996,0.02,0.1980139203786026,0.02,0.1980139203786026,0.08,0.7920556815144105,0.19,1.8811322435967248,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0990069601893013,0.0,0.0,0.19,1.8811322435967248,0.19,1.8811322435967248,0.08,0.7920556815144105
Grenada,1997,0.02,0.196914352102553,0.03,0.2953715281538294,0.09,0.8861145844614885,0.2,1.96914352102553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.96914352102553,0.2,1.96914352102553,0.08,0.787657408410212
Grenada,1998,0.02,0.1960342275761347,0.03,0.2940513413642021,0.09,0.8821540240926066,0.23,2.25439361712555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0980171137880673,0.23,2.25439361712555,0.23,2.25439361712555,0.09,0.8821540240926066
Grenada,1999,0.02,0.195257202550059,0.03,0.2928858038250886,0.09,0.8786574114752658,0.22,2.1478292280506497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0976286012750295,0.22,2.1478292280506497,0.22,2.1478292280506497,0.09,0.8786574114752658
Grenada,2000,0.02,0.1944825306066882,0.03,0.2917237959100324,0.08,0.777930122426753,0.21,2.0420665713702264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0972412653033441,0.21,2.0420665713702264,0.21,2.0420665713702264,0.08,0.777930122426753
Grenada,2001,0.02,0.1937196102361442,0.03,0.2905794153542163,0.09,0.8717382460626488,0.23,2.227775517715658,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0968598051180721,0.01,0.0968598051180721,0.23,2.227775517715658,0.23,2.227775517715658,0.09,0.8717382460626488
Grenada,2002,0.02,0.1929831332741518,0.03,0.2894746999112277,0.1,0.9649156663707592,0.25,2.4122891659268983,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0964915666370759,0.01,0.0964915666370759,0.24,2.3157975992898217,0.24,2.3157975992898217,0.1,0.9649156663707592
Grenada,2003,0.02,0.1923021451304289,0.04,0.3846042902608578,0.1,0.9615107256521448,0.25,2.403776814130361,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0961510725652144,0.01,0.0961510725652144,0.25,2.403776814130361,0.25,2.403776814130361,0.1,0.9615107256521448
Grenada,2004,0.02,0.1916700208920322,0.03,0.2875050313380484,0.09,0.8625150940141453,0.23,2.2042052402583714,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0958350104460161,0.01,0.0958350104460161,0.23,2.2042052402583714,0.23,2.2042052402583714,0.1,0.9583501044601616
Grenada,2005,0.02,0.191098626000879,0.03,0.2866479390013186,0.1,0.9554931300043952,0.25,2.388732825010988,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0955493130004395,0.01,0.0955493130004395,0.25,2.388732825010988,0.25,2.388732825010988,0.1,0.9554931300043952
Grenada,2006,0.02,0.1905887285825916,0.04,0.3811774571651832,0.11,1.048238007204254,0.26,2.477653471573691,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0952943642912958,0.01,0.0952943642912958,0.26,2.477653471573691,0.26,2.477653471573691,0.11,1.048238007204254
Grenada,2007,0.02,0.1901447952615917,0.04,0.3802895905231834,0.11,1.0457963739387544,0.28,2.662027133662284,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0950723976307958,0.01,0.0950723976307958,0.28,2.662027133662284,0.28,2.662027133662284,0.11,1.0457963739387544
Grenada,2008,0.03,0.2844761371933584,0.02,0.1896507581289056,0.15,1.422380685966792,0.29,2.749935992869132,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0948253790644528,0.0,0.0,0.29,2.749935992869132,0.29,2.749935992869132,0.11,1.043079169708981
Grenada,2009,0.05,0.472647867885468,0.06,0.5671774414625615,0.4,3.781182943083744,0.81,7.656895459744581,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1890591471541871,0.0,0.0,0.81,7.656895459744581,0.81,7.656895459744581,0.33,3.1194759280440887
Grenada,2010,0.02,0.1882760503450158,0.02,0.1882760503450158,0.14,1.3179323524151112,0.29,2.7300027300027296,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0941380251725079,0.0,0.0,0.29,2.7300027300027296,0.29,2.7300027300027296,0.12,1.1296563020700952
Grenada,2011,0.02,0.1872904687880434,0.03,0.280935703182065,0.15,1.4046785159103252,0.29,2.715711797426629,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0936452343940217,0.0,0.0,0.29,2.715711797426629,0.29,2.715711797426629,0.11,1.0300975783342383
Grenada,2012,0.02,0.1861296206678331,0.03,0.2791944310017496,0.23,2.1404906376800805,0.42,3.908722034024494,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0930648103339165,0.0,0.0,0.42,3.908722034024494,0.42,3.908722034024494,0.15,1.395972155008748
Grenada,2013,0.01,0.0924453647894094,0.02,0.1848907295788189,0.19,1.7564619309987797,0.32,2.9582516732611026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2.9582516732611026,0.32,2.9582516732611026,0.1,0.9244536478940946
Grenada,2014,0.02,0.1836547291092745,0.03,0.2754820936639118,0.12,1.1019283746556474,0.25,2.2956841138659323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.2956841138659323,0.25,2.2956841138659323,0.11,1.0101010101010102
Grenada,2015,0.02,0.1824767570230742,0.04,0.3649535140461484,0.13,1.186098920649982,0.27,2.4634362198115016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,2.4634362198115016,0.27,2.4634362198115016,0.1,0.912383785115371
Grenada,2016,0.02,0.181384507949176,0.04,0.3627690158983521,0.14,1.2696915556442323,0.28,2.539383111288465,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2.539383111288465,0.28,2.539383111288465,0.1,0.9069225397458804
Grenada,2017,0.02,0.1803849414650865,0.04,0.360769882930173,0.15,1.3528870609881487,0.29,2.615581651243754,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.615581651243754,0.29,2.615581651243754,0.1,0.9019247073254324
Grenada,2018,0.03,0.2691814193038968,0.04,0.3589085590718625,0.16,1.43563423628745,0.3,2.6918141930389687,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.6918141930389687,0.3,2.6918141930389687,0.11,0.986998537447622
Guatemala,1990,0.56,0.0604502246373526,0.47,0.0507350099634923,0.24,0.0259072391302939,3.21,0.346509323367682,0.0,0.0,0.72,0.0777217173908819,16.12,1.7401028949180792,0.71,0.0766422490937863,0.08,0.0086357463767646,3.93,0.424231040758564,20.05,2.164333935676643,1.71,0.1845890788033446
Guatemala,1991,0.56,0.0590513422950072,0.48,0.0506154362528633,0.29,0.0305801594027715,3.41,0.3595804950463832,0.0,0.0,0.62,0.0653782718266151,16.12,1.6998350674919935,0.76,0.0801411074003669,0.09,0.0094903942974118,4.03,0.4249587668729984,20.16,2.12584832262026,1.78,0.1876989094377015
Guatemala,1992,0.6,0.0618011831218496,0.53,0.0545910450909672,0.9,0.0927017746827745,4.23,0.4356983410090403,0.0,0.0,0.6,0.0618011831218496,16.12,1.6603917865403617,0.84,0.0865216563705895,0.09,0.0092701774682774,4.83,0.4974995241308899,20.95,2.157891310671251,1.87,0.1926136873964315
Guatemala,1993,0.62,0.0623824104140793,0.54,0.0543330671348433,0.91,0.09156127980131,4.63,0.4658557422857861,0.0,0.0,0.48,0.0482960596754162,16.12,1.6219426707660631,1.04,0.1046414626300686,0.09,0.0090555111891405,5.11,0.5141518019612024,21.23,2.1360944727272653,2.05,0.2062644215304236
Guatemala,1994,0.63,0.061932877933345,0.57,0.0560345086063598,0.99,0.0973230938952565,4.92,0.4836662848127901,0.0,0.0,0.51,0.0501361392793745,16.12,1.5846952258500362,1.09,0.1071537094402319,0.09,0.0088475539904778,5.43,0.5338024240921648,21.56,2.1194807114966983,2.17,0.2133243573259663
Guatemala,1995,0.67,0.0643705530275969,0.64,0.061488289459197,1.11,0.1066437520307948,5.86,0.563002150360773,0.0,0.0,0.5,0.0480377261399976,16.12,1.5487362907535256,1.29,0.123937333441194,0.12,0.0115290542735994,6.35,0.6100791219779707,22.48,2.159776167254297,2.71,0.2603644756787875
Guatemala,1996,0.7,0.0657482203835262,0.67,0.0629304395099465,1.02,0.0958045497017097,5.72,0.537256886562529,0.0,0.0,0.47,0.0441452336860819,16.12,1.5140875894034909,1.22,0.1145897555255743,0.11,0.0103318632031255,6.19,0.5814021202486109,22.31,2.0954897096521017,2.7,0.2536002786221728
Guatemala,1997,0.73,0.067048524854383,0.71,0.0652115789679615,1.06,0.0973581319803369,6.0,0.5510837659264356,0.0,0.0,0.55,0.0505160118765899,16.12,1.4805783844556906,1.25,0.1148091179013407,0.12,0.0110216753185287,6.55,0.6015997778030255,22.67,2.082178162258716,2.87,0.2636017347014783
Guatemala,1998,0.76,0.0682624388983807,0.76,0.0682624388983807,2.05,0.184128947028527,7.65,0.6871153389113327,0.0,0.0,0.64,0.0574841590723206,16.12,1.4478822566340763,1.29,0.1158665081301463,0.13,0.0116764698115651,8.29,0.7445994979836532,24.41,2.192481754617729,3.41,0.3062827850572084
Guatemala,1999,0.78,0.0684979145019569,0.86,0.0755233416303627,1.81,0.1589502887801821,7.52,0.6603901500701489,0.0,0.0,0.68,0.0597161305914496,16.12,1.4156235663737768,1.13,0.0992341581887324,0.14,0.0122944974747102,8.2,0.7201062806615985,24.33,2.1366080254264257,3.58,0.3143878639961613
Guatemala,2000,0.8,0.068665142758265,0.88,0.0755316570340915,2.43,0.2085703711282301,8.58,0.7364336560823926,0.0,0.0,0.84,0.0720983998961783,16.12,1.3836026265790409,1.3,0.1115808569821807,0.14,0.0120163999826963,9.42,0.808532055978571,25.54,2.192134682557612,3.84,0.3295926852396722
Guatemala,2001,0.81,0.0679248643662052,0.59,0.0494761357729149,2.54,0.2129989573952609,8.97,0.7522049794627915,0.0,0.0,0.85,0.0712791786558944,13.72,1.1505298013633778,1.34,0.1123695287045864,0.0,0.0,9.81,0.8226455795462636,23.53,1.9731753809096413,4.5,0.3773603575900291
Guatemala,2002,0.81,0.0663452933420286,0.6,0.049144661734836,3.1,0.2539140856299862,9.63,0.7887718208441187,0.0,0.0,0.84,0.0688025264287704,13.72,1.1237745983365843,1.03,0.0843650026448018,0.0,0.0,10.47,0.8575743472728891,24.19,1.9813489456094733,4.9,0.4013480708344943
Guatemala,2003,0.83,0.0663974556494995,0.67,0.0535979461267044,3.08,0.2463905583138054,9.71,0.776770234164627,0.0,0.0,0.83,0.0663974556494995,13.72,1.0975579415796788,1.08,0.0863966892788668,0.0,0.0,10.54,0.8431676898141263,24.26,1.9407256313938048,4.88,0.3903850404452501
Guatemala,2004,0.85,0.0664222017068786,0.69,0.0539191990326426,3.46,0.2703774328303531,9.84,0.7689346644655131,0.0,0.0,0.91,0.0711108277097171,13.72,1.072132479315736,0.94,0.0734551407111364,0.0,0.0,10.75,0.8400454921752302,24.47,1.9121779714909657,4.75,0.3711828918913808
Guatemala,2005,0.99,0.0755954400830541,0.57,0.0435246473205463,3.4,0.2596207033155396,10.54,0.8048241802781728,0.0,0.0,0.98,0.0748318497791849,13.72,1.0476458969085891,1.46,0.1114841843649082,0.0,0.0,11.52,0.8796560300573578,25.24,1.9273019269659477,5.11,0.3901946452771787
Guatemala,2006,0.99,0.0738970198003705,0.58,0.043293203519409,3.09,0.2306482739223687,10.54,0.7867420087837431,0.0,0.0,0.97,0.0724041507134943,13.72,1.0241081935970546,1.57,0.1171902233197795,0.0,0.0,11.51,0.8591461594972375,25.23,1.883254353094292,5.29,0.3948638734787477
Guatemala,2007,0.89,0.0649619578395433,0.63,0.0459843072347329,3.28,0.2394103614760699,11.4,0.8320969880570726,0.0,0.0,1.0,0.0729909638646554,13.72,1.001436024223073,1.89,0.1379529217041988,0.0,0.0,12.41,0.9058178615603744,26.12,1.9065239761448012,5.6,0.4087493976420706
Guatemala,2008,0.84,0.0599724983257677,0.61,0.0435514571175218,3.03,0.2163293689608051,10.25,0.7318072712370469,0.0,0.0,0.99,0.0706818730267977,13.72,0.97955080598754,1.48,0.1056658303834955,0.0,0.0,11.24,0.8024891442638448,24.96,1.7820399502513846,5.12,0.3655466564618225
Guatemala,2009,0.84,0.0586745789802092,0.57,0.0398148928794277,3.59,0.2507639744511324,11.26,0.7865187610918529,0.0,0.0,0.59,0.0412119066646708,13.72,0.9583514566767516,1.27,0.0887103753629354,0.0,0.0,11.85,0.8277306677565237,25.57,1.7860821244332752,5.83,0.4072295183983572
Guatemala,2010,0.95,0.0649332008240364,0.61,0.0416939500028023,2.64,0.1804459475531119,10.35,0.7074301352934501,0.0,0.0,1.1,0.0751858114804633,13.72,0.937772121374506,1.34,0.0915899885307462,0.0,0.0,11.45,0.7826159467739136,25.16,1.7197045607713244,5.75,0.3930167418296945
Guatemala,2011,1.01,0.0675639877790794,0.66,0.0441507246873192,2.65,0.1772718491233271,10.63,0.7110942476154596,0.0,0.0,1.12,0.0749224418936326,7.71,0.5157607383927745,1.68,0.1123836628404489,0.0,0.0,11.74,0.7853477391350419,19.45,1.301108477527816,5.63,0.3766190605903139
Guatemala,2012,1.06,0.0694136394134311,0.76,0.0497682697681204,2.94,0.1925246225240449,11.03,0.7222947572925904,0.0,0.0,1.12,0.0733427133424933,7.71,0.5048859998844852,1.67,0.1093592243588962,0.0,0.0,12.15,0.7956374706350837,19.86,1.3005234705195687,5.65,0.369987794986685
Guatemala,2013,1.14,0.0730965045059186,0.76,0.0487310030039457,3.44,0.2205719083336491,11.85,0.7598189284167854,0.0,0.0,1.15,0.0737377019138652,7.71,0.4943632015268706,1.72,0.1102859541668245,0.0,0.0,13.01,0.8341978277385974,20.72,1.3285610292654677,5.94,0.3808712603203127
Guatemala,2014,1.29,0.0810136732240013,0.82,0.0514970635997527,3.61,0.2267126824330579,12.59,0.7906683301474235,0.0,0.0,1.36,0.0854097640191021,7.71,0.4841980004318217,1.82,0.1142983606726219,0.0,0.0,13.95,0.8760780941665256,21.66,1.3602760945983474,6.34,0.3981602234419908
Guatemala,2015,1.45,0.0892174552412947,0.9,0.0553763515290795,4.85,0.2984170054622617,14.99,0.9223238993565576,,,1.36,0.0836798200883868,7.71,0.4743907447657811,1.98,0.1218279733639749,0.0,0.0,16.34,1.005388426650177,24.05,1.4797791714159578,7.26,0.4467025690012413
Guatemala,2016,1.46,0.0880415512704245,0.97,0.0584933594056929,5.21,0.3141756726841861,16.1,0.97086916126975,,,1.36,0.0820113080327242,3.27,0.1971889538728001,2.04,0.1230169620490862,0.0,0.0,17.46,1.0528804693024738,20.73,1.250069423175274,7.89,0.4757861914545543
